gamma,lambda_1,lambda_2,spacing,det_R,trace_R,sigma_estimate,distance_t0t1,distance_t1t2,p_spacing_naive,p_spacing_stable,p_tspacing_naive,p_tspacing_stable,valid
2.5,4.4480951365211086,1.269959239258857,3.1781358972622513,1.4038138877408306,-2.4572640239852612,0.7308475374307142,0.004651241409151852,0.651727580724758,0.0001645867403255769,0.00016458674032564553,0.00475636298819006,0.004756362988189764,True
2.5,5.3177207148774235,2.123439175591882,3.1942815392855413,-0.3841447361774368,0.558158556265067,0.9118498081172035,0.024584377047025208,0.3734612086905501,1.852663476585856e-05,1.8526634765997183e-05,0.022532599833018988,0.02253259983301839,True
2.5,4.45850790613394,1.4994405606650747,2.9590673454688656,0.18376178514498048,1.590107076776115,0.5728203671134555,0.002794073236024819,0.023213308244967756,0.0008914227928061322,0.0008914227928069501,0.0074062439370651606,0.007406243937067538,True
2.5,3.470164616598363,0.92597190838925,2.544192708209113,-0.35178331617194847,-0.7278554146140642,0.549242748835738,0.01176114323969707,0.6760358047327795,0.007773266978307302,0.007773266978307256,0.005285793517819274,0.0052857935178196045,True
2.5,3.579511889881354,2.1915812068323426,1.3879306830490115,-0.8818236071377701,-0.47811857876458197,0.9562345190533034,0.004271025623149904,0.4405367357085187,0.027433958118614134,0.027433958118614148,0.1761767312603357,0.17617673126033576,True
2.5,2.878218482070657,2.160002880951221,0.7182156011194363,-2.6221636273161146,0.9425800249952614,0.8651822708995018,0.0018579128551993174,0.01707219127163162,0.4072748711416444,0.40727487114164135,0.510201690477442,0.5102016904774466,True
2.5,4.439080997238217,1.5398497248893757,2.8992312723488416,-1.018863317394968,0.7005848518846569,0.6598302322205137,0.007715669966322725,0.07296491793310783,0.0007748303445066988,0.000774830344506688,0.011465601553293188,0.011465601553294713,True
2.5,4.905414675990576,2.3325511833068355,2.5728634926837404,-3.9051793790377567,-0.6919925689095627,1.2305089171652144,0.007795492272609339,0.23918251436156263,0.00023467290603721008,0.00023467290603412512,0.1270220592485463,0.12702205924854512,True
2.5,5.350270204144485,2.2516249616998496,3.098645242444636,-1.1831491998172834,1.0546258132250825,1.2436746950157018,0.0015551275939805764,0.49561241919950555,2.9033887199233372e-05,2.9033887199431496e-05,0.10764173603204856,0.10764173603204712,True
2.5,3.7819731400374423,1.259298321113028,2.5226748189244144,0.4776677685345563,1.5764680902850525,0.6463412963125419,0.0008899979807170944,0.4017495434042763,0.008347609837899086,0.008347609837898564,0.02016095923061092,0.020160959230610263,True
2.5,6.658712893846825,2.401863418335121,4.256849475511705,-1.7194971531765948,-0.9795085835197821,1.1394876496411992,0.018186939975625815,0.6211849772755146,1.0180645379004677e-08,1.0180645828730795e-08,0.01448412774074993,0.014484127740748948,True
2.5,5.810782366725778,2.386514785096168,3.42426758162961,-1.9173895160312702,1.0570723228246983,1.0426942795243257,0.00508325113182112,0.1363420906059517,3.723402202101239e-06,3.723402200222208e-06,0.04471482241043023,0.04471482241042983,True
2.5,5.246346649078775,2.203631748474421,3.042714900604354,1.1739461016147896,2.7431205215936507,0.7626009289506549,0.00848071172337933,0.00794680891477001,0.00011149815692485085,0.0001114981569180428,0.029024523194606414,0.029024523194604687,False
2.5,3.894179155615113,1.5245670590459763,2.3696120965691367,2.8018819084745648,-3.4269169038059366,0.9853746038344943,0.001754050611269986,0.6755893401312102,0.0019476552802445712,0.0019476552802443867,0.03721642689402933,0.037216426894029084,True
2.5,4.77872416947264,3.0552517020266237,1.7234724674460162,0.45593481688899157,-3.694410146264491,1.4892050375829229,0.009862105034506075,0.6690939918872817,0.00142708035051715,0.0014270803505164163,0.2069413298034792,0.20694132980347946,True
2.5,4.764873327140237,3.0095177414935548,1.7553555856466825,-1.9130306010598899,-0.39528072079765386,1.3054757200637215,0.0001379860847118275,0.37772370634506247,0.0017311140074842903,0.0017311140074863188,0.21654634760525018,0.21654634760525115,True
2.5,5.025963726491275,2.8734170515214807,2.1525466749697943,1.7247591323670521,-3.555092930671691,1.5896977865479978,0.0015837601848401328,0.5546157599620022,0.0002536414453219948,0.0002536414453216796,0.1550702878739722,0.1550702878739723,True
2.5,4.569800100016511,4.028554698213861,0.5412454018026507,-0.09468738102338174,-0.43793248762482995,1.587039665835782,0.03702209417592267,0.49928299363144046,0.1084029797101281,0.10840297971010478,0.6565830502136805,0.6565830502136806,True
2.5,3.957569454245079,1.9239125779868274,2.033656876258252,-1.2926471390239112,1.2635197855823428,0.6845576877208897,0.0033672077914286835,0.013812122509994862,0.012433162308180253,0.012433162308180321,0.0525186836161443,0.052518683616144625,False
2.5,6.002743890001674,1.6325992619966563,4.370144628005018,-2.700784216121275,-1.563789740513172,1.0750800409726928,0.009795198446808262,0.7198852272529181,1.748936259752957e-07,1.7489362595891922e-07,0.010947997034162082,0.010947997034162462,True
2.5,6.670976471286325,2.4992739848996215,4.171702486386703,-3.2194033889149414,0.408832599452434,1.1230028802941272,0.003537391319654748,0.16363456975850688,2.2447192332621233e-08,2.244719661041516e-08,0.028920875407095203,0.02892087540709029,True
2.5,5.298434041198308,1.6195253670919643,3.678908674106344,-0.01139240323415878,-1.442440047034255,0.7105608069494227,0.00030912693961621107,0.6331479134748563,5.806273149653462e-06,5.806273149560541e-06,0.003302117666877135,0.0033021176668773617,True
2.5,4.759325216578458,2.112207982426388,2.64711723415207,-3.782263417049391,0.2340595336084852,1.0800112495100462,0.018904101023795805,0.021716607213077443,0.0005907464816815812,0.0005907464816778909,0.134865222442253,0.13486522244225538,True
2.5,6.290739212013308,2.136111494970859,4.154627717042448,-0.11103638772780064,-1.3871840464093042,1.5615494265164136,0.0005102199247981054,0.6166748814299406,5.032274305456264e-08,5.032274318667334e-08,0.038520533309749236,0.038520533309749416,True
2.5,5.031704391594306,0.7566397500410671,4.2750646415532385,0.3098871578142373,-1.211812102640676,0.4226586840172855,0.006165286852073015,0.6759376608194784,9.316121259841253e-06,9.31612125980771e-06,8.65793289141709e-05,8.657932891437085e-05,True
2.5,5.260781592030442,2.451763082007679,2.809018510022763,1.1146184380201265,-2.227352298169407,1.1842200460483754,0.000789603529117,0.5682594751644714,2.8597286318236777e-05,2.8597286318326426e-05,0.0453736618815997,0.04537366188159936,True
2.5,5.952702996749351,2.3663746008089444,3.5863283959404066,-0.2925756131515792,-1.7517300345733031,1.0443160449168731,0.004081108045544568,0.6434748352990788,5.9315541455817e-07,5.931554143017135e-07,0.016256926556689897,0.016256926556690327,True
2.5,4.9160444574483995,1.9642877345940686,2.9517567228543307,0.7236412261297487,-1.8464399438860553,0.8725427506778615,0.0014448570452710308,0.5858057894873878,6.074342461722672e-05,6.0743424617360185e-05,0.015993618520075827,0.015993618520075744,True
2.5,3.42331270001546,1.9164407463707385,1.5068719536447215,0.8628528084384809,-2.1159366716648362,0.9156793918883155,0.011875458589721832,0.5723880787548564,0.022342371350223,0.022342371350223038,0.11323311265728114,0.11323311265728075,True
2.5,3.850964595007631,0.9903067984991746,2.8606577965084563,-0.7696562994501135,-0.10675828536075971,0.5243342391173845,0.0021923726057767046,0.648378097885736,0.003160489097353793,0.003160489097353782,0.003267012600412733,0.0032670126004127314,True
2.5,5.89878680366414,1.3441612406548085,4.554625563009331,-1.079786641803533,0.5348823117844148,0.6242213125417998,0.001052238800242855,0.010931124440794915,4.799838636027108e-07,4.799838635989643e-07,0.0011532407854265108,0.0011532407854263009,True
2.5,4.092737786923396,1.0340638115933856,3.0586739753300107,-0.5552312652580776,-0.761757904709794,0.625867116738455,0.010447448479203203,0.6159741066960802,0.0009366836133459969,0.0009366836133460166,0.00425041665783568,0.00425041665783547,True
2.5,4.389878555858287,1.2103585932543792,3.1795199626039077,-0.12647039285352749,1.1133851741544616,0.49889321134988485,0.0022282466013962,0.007883866901405578,0.0007701834758353314,0.0007701834758353307,0.002510998144989692,0.0025109981449910348,False
2.5,5.260249139243071,1.3127802639429715,3.9474688753000997,-0.010541535637940436,0.7007433549282083,0.5310386936334364,0.005290347909233273,0.3568064754167404,9.426075212497418e-06,9.426075212686715e-06,0.0010575364722669295,0.0010575364722681532,True
2.5,3.3925908059143244,2.0341102569159952,1.3584805489983292,0.22387617018461814,-1.59910890433882,1.0338717254783656,0.006848278834215293,0.5188983421936022,0.032240511093596394,0.03224051109359634,0.183114806699264,0.18311480669926375,True
2.5,5.422874046194427,1.8896952426018623,3.533178803592565,-2.119807259875679,-2.7166941087110823,1.1661697192341638,0.008807959708451607,0.734068204539047,4.733039558164158e-06,4.733039558008573e-06,0.02468968036065748,0.02468968036065735,True
2.5,4.099769950919044,2.1881434019253994,1.9116265489936448,0.14351235549297123,0.9459685410783423,1.1178360643344638,0.06045844848486209,0.4589720513246928,0.004957142634542837,0.00495714263454357,0.15809190370323137,0.15809190370323206,True
2.5,4.813484635834133,1.8392838064610242,2.9742008293731086,0.05702435659748571,-1.7618418085813783,0.8213414476266158,0.0012848503350875728,0.6454873614059966,8.41238986046899e-05,8.412389860479656e-05,0.01307540512472341,0.013075405124723294,True
2.5,4.500600829629204,1.4145793196344776,3.086021509994726,-0.06894408430864567,1.1150820281930534,0.585805344700757,0.0015713875336083594,0.18350093460355021,0.0004877625683881271,0.00048776256838806305,0.005662931699023992,0.005662931699024256,True
2.5,5.944459524927131,1.9868691073154037,3.9575904176117276,-0.016482729491641583,1.4296421875518917,0.9178895915640682,0.004276888908768317,0.242495635064983,7.335396111328426e-07,7.335396120249588e-07,0.014109622857333162,0.014109622857331755,True
2.5,4.1127747334350655,2.3077565739247485,1.805018159510317,-1.7700690497147589,-0.7640374474725088,1.105686494110744,0.0021684767328020715,0.43775619034454893,0.005143414199739017,0.005143414199739312,0.14943428869353395,0.14943428869353415,True
2.5,4.474384910925285,1.5759590167141753,2.89842589421111,0.7318223809225308,-1.9879611067622298,0.7535539023967691,0.004411223691734578,0.6044438604666729,0.0002400707205248642,0.00024007072052502812,0.009414603278686009,0.009414603278685945,True
2.5,6.1146534531989385,2.635874331872036,3.4787791213269026,-4.523809058698686,0.5790072361839658,1.2193892151861216,0.0033779998940720035,0.07625035750392223,1.4171270188122486e-06,1.4171270207207316e-06,0.13315580390367465,0.1331558039036737,True
2.5,5.558091145148863,1.4416096229792785,4.116481522169584,0.18509630064354515,1.5689640299482246,0.6808200019161883,0.003241430224291575,0.005063062208540581,4.645081602363101e-06,4.645081603085589e-06,0.0036008383951791,0.0036008383951806424,True
2.5,5.802798092437913,2.130326717499006,3.6724713749389064,1.035485211939243,2.3053682157899695,0.8019631738300421,0.002326381605095851,0.17507351623526424,2.8167981516389263e-06,2.8167981512554038e-06,0.014354236424773082,0.014354236424774373,True
2.5,5.864898359029652,1.4634093222889284,4.401489036740724,-0.1972448668361644,0.30058914905009804,0.8002517938991062,0.0039081192988996705,0.37170449227317415,3.5632323757821105e-07,3.5632323745364596e-07,0.0032371450653760014,0.0032371450653753725,True
2.5,6.317023371273007,3.3168033205637113,3.0002200507092955,-6.795560822360776,1.5269433387318898,1.3167671613550063,0.011199940712145529,0.02675735635039911,1.208408093582915e-05,1.2084081970416621e-05,-0.21571814875773607,-0.21571814875774883,False
2.5,6.22443858978186,2.1300847936889777,4.094353796092882,-0.5736821280977102,-0.3239435535168409,1.1925605388477665,0.0025385280786258124,0.44101082276920733,9.409002355672386e-08,9.409002351351308e-08,0.019577962627426553,0.019577962627427073,True
2.5,4.107503521447356,2.551387997377084,1.5561155240702718,-0.6771026068576432,-0.07005384177892782,1.115042216360621,0.007737134808680657,0.45182100281165916,0.008744522146958606,0.008744522146958197,0.19480510724182845,0.19480510724182853,True
2.5,4.368460134818218,3.0465707773228567,1.321889357495361,1.0699993118828242,2.1727460451828176,1.312430507355151,0.00041493973894313196,0.41680282055824763,0.013167024444139823,0.013167024444152213,0.39641846166319017,0.39641846166319195,True
2.5,3.085721584750045,0.9792937831542052,2.10642780159584,-0.1952262685705088,-0.12513800768046845,0.5057343892341918,0.003762008185644816,0.6026535694724813,0.029120279213294582,0.029120279213294534,0.00945591912085185,0.00945591912085172,True
2.5,4.818742891259483,1.240271101347361,3.5784717899121223,-1.3707567533211757,-0.9553098532972487,0.6868424806594517,0.008855384164503877,0.6992175555969625,5.6363720119225876e-05,5.636372011925421e-05,0.0034612633983461287,0.0034612633983459604,True
2.5,4.055180306718197,3.987626751586252,0.06755355513194461,-6.936911180412089,1.8542097974743665,1.624487015697476,0.11748321902066355,0.06377778235827514,0.8554923403620698,0.8554923403624037,0.8694890566046174,0.8694890566046127,True
2.5,6.340236005998666,1.1427042657227653,5.197531740275901,-0.10977067289781454,-0.7312033969540881,0.5558543481963278,0.00019551107110027388,0.5452064406781697,1.0695180157079205e-08,1.0695180230991018e-08,0.0001817282956036307,0.00018172829560413688,True
2.5,4.588869311321677,2.0431218161220013,2.5457474951996755,0.7485292113217441,-1.8766520938897366,0.9032205974647198,0.00020478472224100264,0.5978420324907244,0.00031718011958711573,0.00031718011958679275,0.029204399090650222,0.02920439909065024,True
2.5,4.459836123371752,1.7375084502669993,2.7223276731047528,-0.12704433720579447,1.656880777202265,0.8382790301275508,0.002613763632595134,0.009794899674463287,0.0013296084153996011,0.0013296084153986228,0.0458053390204693,0.04580533902047021,True
2.5,6.782541596617308,2.7228331202778984,4.059708476339409,1.4996515210945554,3.2329843860899548,1.115080787889631,0.0018363298121774618,0.03207042387781811,5.169663118253216e-08,5.1696670303078365e-08,0.07882738808860472,0.07882738808859341,True
2.5,4.961289245434472,1.45021191538244,3.5110773300520317,-1.1030808144681448,0.6704215992740492,0.6120585204072688,0.014680333055389128,0.011596232997100497,7.614718603605402e-05,7.614718603608232e-05,0.0038835175865693065,0.003883517586567123,True
2.5,4.331551847058287,2.442414323881049,1.8891375231772378,-2.62473811447289,0.6237885194210566,1.0504071109160713,0.04404802686540027,0.16458772512180397,0.004524490085049011,0.0045244900850486885,0.18206209629935963,0.18206209629935788,True
2.5,4.361313177280669,2.3626697951591416,1.9986433821215277,-1.174825250742773,1.0465841089538386,0.9732683265386654,0.023494065308945877,0.21408648567064026,0.0031611314126998033,0.0031611314127001073,0.12438605181291203,0.1243860518129123,True
2.5,4.0326751837745345,0.5175403539663139,3.5151348298082206,0.02163859136218887,-0.5033439666834846,0.21782830337730658,0.0444513058554874,0.6504333052609248,0.0008427554871371642,0.0008427554871371414,1.0401827897143592e-05,1.0401827896220767e-05,True
2.5,5.239307199583124,1.5900043575280374,3.649302842055087,-0.4117618850883655,1.2199960389555242,0.7526570832606405,0.0013620083157758756,0.11460649057638012,2.4164023335761466e-05,2.4164023335426288e-05,0.008783414471930586,0.008783414471931825,True
2.5,4.872627436778249,1.7018761101887783,3.1707513265894702,-3.711293499344345,-0.5897446871850962,0.9598680215417729,0.0008991685115420922,0.027413357293352814,0.0001453783581798806,0.00014537835818109152,0.037603576434896514,0.03760357643489756,True
2.5,6.00907539483072,1.6156159022153276,4.393459492615393,-0.7488488301122795,0.6778833278759673,0.8246497595627033,0.01055817265289033,0.5745175872802221,2.693085197620701e-07,2.693085197480249e-07,0.004890215629810415,0.00489021562981063,True
2.5,5.273667702263749,1.6415472735747274,3.6321204286890216,0.499646710053739,1.4176218372584253,0.7041694246411021,0.0034585733847564137,0.351236281180656,1.5254115521766427e-05,1.5254115522196396e-05,0.006254081571661865,0.006254081571662538,True
2.5,3.9320177281017044,1.053763041599436,2.8782546865022685,-1.165913518706168,-0.34974693123529643,0.7102358064394665,0.004037376463893516,0.4534945494232111,0.0025017241509119755,0.0025017241509119937,0.012081555417085457,0.012081555417085324,True
2.5,5.408279595605234,1.9494640968965333,3.4588154987087005,0.015515371558013425,-1.6981782055579973,1.1101322374313711,0.004748485772427258,0.6504604770834015,5.313410815528661e-06,5.313410815320592e-06,0.02081295528823087,0.020812955288231034,True
2.5,6.818927769716092,1.2575919706225223,5.56133579909357,-1.1708586812507424,-0.023229554905724648,0.863017451546039,0.012295332546299387,0.5963825052009327,1.017299485441823e-09,1.0172994728787229e-09,0.0016798116640932956,0.0016798116640922489,True
2.5,3.2305356746481553,1.7261610867170032,1.504374587931152,0.29847864057852025,-1.9399403597944076,1.115179414599437,0.005522949889479212,0.6519466602755523,0.0311538362642893,0.03115383626428936,0.1804204767485292,0.18042047674852946,True
2.5,6.008089429698747,1.3943377224199396,4.613751707278807,0.7997951135225765,1.8437318461997028,0.5589946174170864,0.004201540240797996,0.1638117924653102,3.262474827313883e-07,3.262474839734551e-07,0.0009001007305325046,0.0009001007305305071,True
2.5,5.604921445070291,1.4024693707901923,4.202452074280099,0.2161224784536859,-1.1342988237561897,0.8838995074572044,0.01852037759311126,0.5588080748450983,8.776437250892657e-07,8.776437249947087e-07,0.0040149991936251385,0.004014999193624846,True
2.5,6.006199140736663,1.9895741784591816,4.016624962277481,1.0951955074862496,-2.12021864094604,0.9090965511736934,0.0025683482934016344,0.6004753255413408,1.799523043252656e-07,1.7995230433043082e-07,0.005422907465746401,0.00542290746574656,True
2.5,5.225746544305762,1.2738486524305535,3.951897891875209,-0.39277949752984337,-1.9825025390604472,0.8321015358875073,0.00279758658034035,0.7294247894708717,5.373050388453394e-06,5.373050388422029e-06,0.0037643276063831885,0.003764327606382993,True
2.5,5.06580389836261,1.7185689981916092,3.3472349001710007,-1.4431628286405807,0.2128510898814222,0.7713613791944336,0.004423682967867992,0.2135189575222881,4.3069342620488794e-05,4.306934262066429e-05,0.010793345556422449,0.01079334555641998,True
2.5,6.1324356724925835,1.8425051092868976,4.289930563205686,-0.601232176001844,-0.5776896891628511,0.906951147854975,0.006505070606054542,0.6090319766730576,9.70595741113643e-08,9.705957412834566e-08,0.0054305742722983025,0.0054305742722989,True
2.5,4.628677898350882,2.811612229684603,1.8170656686662792,3.171858222479426,-4.067858176333506,1.5525522620260892,0.0004488586422103369,0.6711321993003901,0.0013483810301526385,0.0013483810301500318,0.19152831351315885,0.19152831351315894,True
2.5,3.5158450251256346,2.5202423158769776,0.995602709248657,-2.4347781803803996,-0.29874337650257077,1.3177456091929882,0.0004777986038624893,0.5831591313843497,0.07352523027898457,0.07352523027898258,0.4961886228371348,0.496188622837135,True
2.5,5.4222441080352315,1.9201096739166688,3.5021344341185627,-0.007920360801692197,-1.6512354048296523,0.9060848565931032,0.002322760316550765,0.6009362970782922,4.724783463743063e-06,4.724783463947927e-06,0.010083073827626474,0.01008307382762622,True
2.5,5.581065615382909,1.8609507227580362,3.7201148926248724,-0.27718866876116616,-2.6462068538380876,1.0966488572480981,0.0035149717894096266,0.6804352531770663,1.6837994043809364e-06,1.6837994043381875e-06,0.014225906874110843,0.014225906874111037,True
2.5,5.3218914760669485,3.597389760985125,1.7245017150818236,-2.015215804095473,0.49616585414268566,1.49633915216868,0.0033790454991610153,0.5706427292456658,0.0007477194024411433,0.0007477194024700613,0.3117741383908978,0.31177413839089735,True
2.5,4.1214084878913875,3.4548854137651883,0.6665230741261992,-2.0049123200898458,-1.121767971203236,1.4213341937715709,0.014980100869743829,0.6094911877156954,0.09319592145657056,0.09319592145657012,0.5732516289504661,0.5732516289504656,True
2.5,6.37395904739453,1.6079924129933745,4.765966634401156,-0.5539154142893622,0.12047838807074163,0.7296713703105238,0.007436408283704898,0.5772881183814857,2.0319780303356445e-08,2.0319780351172278e-08,0.0015880019251580493,0.0015880019251572346,True
2.5,4.836346569347967,2.1780606005571443,2.6582859687908225,-0.6073181075555261,-1.9989828694740903,1.1128774387932645,0.006178126237670667,0.630420972872799,0.0001425600629980483,0.00014256006299792889,0.04913553252221594,0.0491355325222161,True
2.5,5.193456708363175,1.9642074953156314,3.2292492130475434,0.8494578732030118,2.155843939040995,0.9025666196399273,0.01011970088452857,0.3060055614348478,5.4097570386723544e-05,5.409757038393093e-05,0.034148486965164676,0.03414848696516409,True
2.5,5.6242824577144654,0.8942968711523648,4.7299855865621,0.0397326783498055,-0.4095553329266335,0.4629148510130846,0.0021296181639235967,0.5493906579480985,6.188398003385393e-07,6.188398003022846e-07,0.00010985221961126269,0.0001098522196111093,True
2.5,4.41883260912674,1.2308034337425326,3.188029175384208,-0.38481182212094567,-1.4619307967180015,0.6402605467450676,0.00805364596058944,0.7028314636307115,0.00024182121854496793,0.00024182121854501087,0.003543630384263327,0.003543630384263276,True
2.5,5.13980327632778,2.1742937588095153,2.9655095175182646,-2.9455236255481396,0.2795873567405549,1.130893697559598,0.00692437630373588,0.6005258836336975,7.789594151524673e-05,7.789594151379629e-05,0.0899923247805021,0.08999232478050057,True
2.5,4.243797099519069,1.7150314140967344,2.528765685422335,0.8054676283437195,1.9925994235267908,0.953415409567429,0.001617811759624499,0.33952042358041834,0.002478775844765848,0.002478775844764681,0.087821654344424,0.08782165434442508,True
2.5,7.187359269854349,2.064958499299104,5.122400770555245,-1.7746581367835204,0.9236260616460812,1.0491942369089664,0.0017071199256800118,0.11820924277300643,3.825794185322879e-10,3.825796016222597e-10,0.011052893705229352,0.01105289370522846,True
