gamma,lambda_1,lambda_2,spacing,det_R,trace_R,sigma_estimate,distance_t0t1,distance_t1t2,p_spacing_naive,p_spacing_stable,p_tspacing_naive,p_tspacing_stable,valid
0.0,2.2132146126439607,2.054736957722559,0.15847765492140153,-0.6354882351110919,-1.1901491052719357,0.8531154815533717,0.3360981413599934,0.6383572114004599,0.7445975045211518,0.7445975045211518,0.7935815521915582,0.793581552191557,True
0.0,2.329423582335408,1.3681945143091305,0.9612290680262776,-0.025590397498167147,-1.3645096319591654,0.7632970974469521,0.8880060288828919,0.6498328256467263,0.21019829087771347,0.21019829087771344,0.2053498008400263,0.20534980084002633,True
0.0,1.842967072268416,1.6786859745219351,0.1642810977464808,-0.30018494891823716,-1.5955599587585945,1.1863419725540907,0.021405092684264437,0.6722794710558275,0.7784568253947766,0.7784568253947766,0.8681876793139616,0.8681876793139613,True
0.0,1.5631472911825557,1.198117285118449,0.36503000606410674,-0.1758013425194785,0.10709022612837837,0.564363239002549,0.20214595605419505,0.3819750822331871,0.7149514540358584,0.7149514540358582,0.47591171974506497,0.47591171974506535,True
0.0,2.6547800902741185,0.8475838740969184,1.8071962161772002,-0.1305925836660114,0.05487204652080546,0.4180482819971281,0.5591223599658305,0.5792930795237605,0.08653662445530835,0.08653662445530831,0.008555514094749257,0.008555514094749816,True
0.0,3.0477237556531134,1.0475908488164953,2.000132906836618,0.08216332559236249,0.6907496705994205,0.6012212808925302,0.8497690475196888,0.3415445713917733,0.042560756040329974,0.042560756040329814,0.02646822709520005,0.02646822709519992,True
0.0,2.373439830867584,1.8098239320474514,0.5636158988201325,4.024925700076719,-4.2915100846395084,1.1820185241994117,0.20161211549839436,0.7226683351474193,0.31281457382474986,0.31281457382475003,0.5205248972067887,0.5205248972067887,True
0.0,2.5245336334335162,1.8237577308000972,0.700775902633419,0.20806773954676247,-1.3759186232400271,0.8252654630714692,0.06226417265557166,0.5434930681145936,0.251728818469973,0.2517288184699734,0.33400811505658456,0.3340081150565843,True
0.0,1.430391519232861,1.3703053861850671,0.060086133047793755,-0.7486697677387504,-0.740637914979554,0.8356967538769382,0.14580615358636584,0.6337815773933062,0.9423571051495963,0.942357105149596,0.9324918921495682,0.9324918921495678,True
0.0,1.8839196711848423,1.5951377761301981,0.28878189505464413,-2.2355720829419483,-0.6501693693484577,0.9406103132635577,0.08178954147227735,0.6823950475132881,0.7371074378423097,0.7371074378423096,0.7796423511910078,0.7796423511910092,True
0.0,1.4123282191147157,1.1833017903761114,0.22902642873860435,0.09613883418011845,-0.7986503732968318,0.5287234990097912,0.9127881663084114,0.5915572424009153,0.7885313744476258,0.7885313744476259,0.5821204042619473,0.582120404261948,True
0.0,1.7604624717403545,0.9745338062505172,0.7859286654898373,-0.5842988113180605,0.3712311881692947,0.5484996406361962,0.8434991843249501,0.005648350841452321,0.6137987442742393,0.6137987442742392,0.22004180953712085,0.22004180953712185,True
0.0,1.6853709830501808,0.6738160184873734,1.0115549645628075,-0.042061998207019155,0.5090787279856333,0.38744550801497313,0.33710664461258744,0.17524218986559026,0.5390213765562963,0.5390213765562967,0.05483018757972218,0.05483018757972253,True
0.0,1.5397515110443145,1.1396648055628793,0.4000867054814352,-0.04310421055195312,-0.7912542878795568,0.4870840703366479,0.6591847537571325,0.6292659208920006,0.6551162122092153,0.6551162122092155,0.3564303645350627,0.35643036453506205,True
0.0,1.7730562520787707,1.4859917644975023,0.28706448758126846,0.15654578121624074,-0.8774914564223508,0.7421253812623285,0.13917698590233968,0.5654873736746181,0.6726465339140167,0.6726465339140166,0.6225695783546565,0.622569578354656,True
0.0,1.6341285425881926,1.218369502666362,0.4157590399218307,0.3607106844658382,-1.6307655353625308,0.6501290725724681,0.5892931581287196,0.558649898503415,0.594982346114986,0.594982346114986,0.4428494865021562,0.44284948650215644,True
