alpha,lambda_0,lambda_1,lambda_2,spacing_pvalue,tspacing_pvalue,distance_t0t1,distance_t1t2,sigma_estimate,det_R,trace_R
3.0,5.674665024447684,6.085115588269706,1.7202975722531981,2.6129120945031127e-07,0.005096126081673429,0.0012862311820387995,0.07502589898539758,0.7208303084759244,-1.1610864773197491,0.8468113133140298
3.0,5.674665024447684,5.42678593278837,1.7738376947361953,3.826663879595936e-06,0.007291255494141182,0.002366137826789072,0.655360470859905,0.8695182748567288,-0.316163682765072,-1.4778229956796978
3.0,5.674665024447684,7.045215487934487,1.9366590404332327,6.338703962116875e-10,0.0034405414894175105,0.0015845168297475287,0.2939026663281031,0.8134516404129172,-0.023036091727242178,1.3597343855579975
3.0,5.674665024447684,6.079693478645891,1.9634265458773834,1.6331495204953802e-07,0.00753630868904385,0.0013302552612837748,0.5526297735969841,0.9346734541402384,-0.5944820685681186,-0.49162529201883365
3.0,5.674665024447684,6.9990607091313475,1.3757099648947348,2.6764380207021577e-10,0.0015378086079550065,0.004506955249927003,0.2425664604329833,0.873562081589667,-1.3070692348218205,-0.43040607528636643
3.0,5.674665024447684,6.679926317405583,1.0961529512077102,1.2905238827835185e-09,0.00013070127931118466,0.004888832946406685,0.5057371095927238,0.568808322234994,-0.023398925781321796,-0.3734849214531636
3.0,5.674665024447684,6.71553099713171,1.5162901455893447,4.0882156897198226e-09,0.0010219069897427415,0.004490615800697151,0.16665332442368014,0.5807743078913691,0.4054353357842915,1.570713540989042
3.0,5.674665024447684,5.579677220299157,1.6377659502376578,2.3353931843314804e-06,0.0030796417922197687,0.005054285695204275,0.32743152840586753,0.6498792155253159,-0.3647637126357148,0.4600109760581961
3.0,5.674665024447684,5.4083695078784695,2.306708700459944,5.859489730164962e-05,0.06281943904536286,0.0008863964529849389,0.015314109530518427,0.8666180205359408,1.3336240433603312,2.8666769501755156
3.0,5.674665024447684,6.24306085473267,1.829843218132837,5.112971430341516e-08,0.005178068016661471,0.0034117696639958117,0.5710435360872563,0.9141199469280273,-0.6870623143810319,-0.4481202879955597
3.0,5.674665024447684,3.9077320451094097,1.7724880883856744,0.011083697574367125,0.15178629001971367,0.022642081352611143,0.16017017717695498,0.9311511765553452,0.9336106883558748,2.207682260239948
3.0,5.674665024447684,4.965615948103988,1.3560381820729293,3.34598691116054e-05,0.01039243157707216,0.014904311365151635,0.7358354352315286,0.8684667090949404,-2.3887837514503523,-1.4436472766581425
3.0,5.674665024447684,4.892955792804674,1.6313667953656101,3.668633126698755e-05,0.007775977213215932,0.007127366735302898,0.6023072855694857,0.8387399379189545,1.057701085518609,-2.3692552999767806
3.0,5.674665024447684,4.8803519795614365,1.2360095401311646,2.779298559093826e-05,0.004726787891470357,0.002312040906169488,0.6977843019439129,0.8173409683899261,-0.19149363758474564,-1.9008491250538633
3.0,5.674665024447684,4.964333284539923,1.1758529586697715,1.653898326313566e-05,0.0018718568489218487,0.0063795823851263145,0.7224947719241661,0.7065732008671294,0.10023155904624864,-2.0456191043617107
3.0,5.674665024447684,5.637101112338145,2.473648189614586,2.116924070644845e-05,0.05110490892347065,0.002504857454312448,0.013879223724967804,0.8483272368395385,-1.563042560209355,1.7984477487180919
3.0,5.674665024447684,5.118472095109945,2.1349356512773903,7.11340188927986e-05,0.04766123576086724,0.010109461266524511,0.32922596558702605,0.9887209373820639,-0.3100081465671985,1.3030289816796614
3.0,5.674665024447684,5.70159599119321,1.9542222751498015,1.0459010233871337e-06,0.009256738349722899,0.002552831618020779,0.6948143387972625,0.9691172534341537,-0.44795854784948785,-2.4586404248568408
3.0,5.674665024447684,5.911238266374705,2.3117476113524407,1.5941520495494598e-06,0.0972080086232792,0.009473471214500984,0.14955497650347532,1.5529803695075557,-6.393689016955783,-1.1759595034554975
3.0,5.674665024447684,8.605280572964574,0.958135237382565,6.282618503280813e-16,8.719005867287937e-06,0.00018752112305653323,0.5189531930815,0.48383565284573754,-0.027533692433579497,-0.2442894239106752
3.0,5.674665024447684,6.941265541694387,1.8890923524495224,3.929621031039163e-10,0.004887778989849596,0.004923347653724264,0.6869538962896048,1.1478910110789957,0.45844134314447527,-2.5242663538130587
