alpha,lambda_0,lambda_1,lambda_2,spacing_pvalue,tspacing_pvalue,distance_t0t1,distance_t1t2,sigma_estimate,det_R,trace_R
3.5,6.6204425285222985,7.070014739461952,1.8924784268910697,2.344795735847268e-10,0.00461623351157569,0.00048084949883953065,0.6910374321161539,1.0775921041502712,-1.9109042330669959,-1.5424993683367627
3.5,6.6204425285222985,6.448234251260882,2.555530010095449,4.669241310208008e-08,0.013742150838056735,0.0005562566131046554,0.5676329860852687,1.0524457820285291,0.07438190332690993,-1.1358834446931576
3.5,6.6204425285222985,5.978826702185149,2.5785666271688856,7.192074053133286e-07,0.031872676202977186,0.0007457740291385018,0.6246248314907445,1.2636631751534038,1.310301588792725,-2.614325078276447
3.5,6.6204425285222985,7.365272288197174,2.537555893107166,1.1128251005100841e-10,0.006999872951772674,0.0032129449978788305,0.4631577951418256,1.0346322260407739,-0.4079520574465326,-0.0558244295096213
3.5,6.6204425285222985,7.755305187943016,1.2517523897354728,1.5163653595170792e-12,0.0005389053334267969,0.006726951314287688,0.006304044864751945,0.7465327936957321,-1.7739675182437238,-0.18024585319618514
3.5,6.6204425285222985,6.74073084375179,1.9833818910386842,3.6856103145129907e-09,0.007882013999415792,0.002377378241935346,0.5772654723431643,1.0297555529808895,-0.921296004139806,0.32092003466424
3.5,6.6204425285222985,7.439402348182256,2.4571305639861363,3.827649524515031e-11,0.009270051931162426,0.005438769764514628,0.6687044611579862,1.2803360550536844,-0.5651646688317461,-2.5315571950633666
3.5,6.6204425285222985,6.046822934960774,3.717190143213492,0.00010326245835018065,0.32168980132453523,0.0030334083446798,0.013913248848221593,1.3853463795790637,2.7566768529779697,4.417803282197912
3.5,6.6204425285222985,7.554294330019098,1.7164394047260405,3.1709892105274848e-12,0.0009688427113593593,0.0014458255268058329,0.6693677581980306,0.9709609427639976,2.0184688537013,-2.9330300937598803
3.5,6.6204425285222985,6.507627387973765,1.9846015581181335,1.552824017545313e-08,0.004806652546222272,0.005722328617352834,0.35228737522325815,0.8604175169246638,-0.9370890547580962,0.13624314615155697
3.5,6.6204425285222985,7.18913134866074,2.763240573429713,5.330117315955269e-10,0.02213596395620342,0.0019035308193403044,0.6668651001954297,1.4061664562190384,-1.6564416907013466,-2.2043475470968628
3.5,6.6204425285222985,7.03094032253008,2.825266570831558,2.1340798304452333e-09,0.01628146017843739,0.002301739801570446,0.5736522963401685,1.1580956305550474,-0.4270877672207913,-0.589739108364387
3.5,6.6204425285222985,6.185085157613015,2.8284448368001582,8.765155526619684e-07,0.044389504134414504,0.0030726239042023207,0.25927299816445964,1.0872118045049615,-0.7012566400994742,1.457225138224905
3.5,6.6204425285222985,8.172032781975329,0.9421332737926849,1.4526166343165116e-14,1.4760394597281644e-05,0.0012271109520080592,0.722817807992226,0.5634186598237735,0.15389485394677818,-1.6241850276687826
3.5,6.6204425285222985,7.025144517644863,2.6975707490877974,1.73265339726058e-09,0.013844429082750182,0.0037330653360763133,0.4625144284090785,1.1228375993186406,-0.7700280132329178,-0.3447633073042359
3.5,6.6204425285222985,6.956656745246168,3.4846941194983967,4.3780342784785464e-08,0.10799335414397891,0.0069182208139278445,0.309567206449631,1.5980652156082813,-2.516277895844827,1.4581243511158615
3.5,6.6204425285222985,4.476320111006144,1.9014823908431833,0.0005138112772298471,0.04977148723970642,0.0024232782806479225,0.5590126882127313,1.0254052652466457,-0.3034707797886374,-0.5079154311765032
