alpha,lambda_0,lambda_1,lambda_2,spacing_pvalue,tspacing_pvalue,distance_t0t1,distance_t1t2,sigma_estimate,det_R,trace_R
3.5,6.6204425285222985,5.097709020035325,1.5686096540411558,1.7630944524515223e-05,0.010259957581501524,0.0004683720822460935,0.4261212297628109,0.8951051913413907,-0.5263008872362348,-0.8692426285350304
3.5,6.6204425285222985,5.075573109510829,2.0754755611617863,3.478724078453309e-05,0.030245616894097816,0.002707353470419338,0.6083995136304187,1.0854417900811257,0.07995632849250517,-2.203813796807646
3.5,6.6204425285222985,6.947920219487453,1.8728529945006214,4.637932309172768e-10,0.002169506224549137,0.005386690261364013,0.6455512521446289,0.9002435378191863,-0.4363692053386945,-1.2876544097395395
3.5,6.6204425285222985,7.608145306441112,1.9879167651921954,1.1971299834492747e-11,0.009978570412623518,0.005903385874789779,0.11823648652823388,1.2428502001602544,-4.729397070714086,-0.8933648364444072
3.5,6.6204425285222985,5.778217917477319,1.0885745951123653,1.9287689075158182e-07,0.0004724769363839339,0.010760354109612236,0.7404970848952587,0.6866218232840855,0.5867208426275833,-2.3361954017514597
3.5,6.6204425285222985,6.133749399400637,1.6633619953642456,1.1139982405132804e-07,0.003718704129320904,0.002985930266232062,0.31795417327465436,0.7859069956329134,-0.14972262751020166,0.7310189751285798
3.5,6.6204425285222985,5.636963211741264,2.3043754910687775,8.397085126727576e-06,0.04937038967563555,0.019390415289260554,0.112866882126338,1.0814547593701584,-3.881009746356927,0.15091394290410887
3.5,6.6204425285222985,7.880277443672105,2.141865491003196,8.728974685558246e-13,0.0010887217910378988,0.0010962945020102643,0.5880384596918006,0.822931327945478,-0.14560436414069902,-0.7786585545967734
3.5,6.6204425285222985,8.207630887023532,1.890061316699794,8.225459485597699e-14,0.00198702115646433,0.002558145801472622,0.2241187790038896,0.9673808750583094,-1.4955330047420548,0.3386300895798626
3.5,6.6204425285222985,4.978846101124908,1.4054745828474873,4.42841558468942e-05,0.021407883413508307,0.0018473161816117134,0.09420022899198194,0.9670605595918789,-3.1308969236939848,-1.1852356726424431
3.5,6.6204425285222985,5.397639499722686,1.6007754546013861,4.839506536200655e-06,0.009519073837344964,0.0015544750989994194,0.5799881409951758,0.9014782199304336,-0.5251388323818896,-0.1363631787454389
3.5,6.6204425285222985,7.574597756462039,2.0852257781590477,3.2640185492455076e-11,0.005983292583866352,0.004107292443453203,0.030202740124644967,0.9136531880170701,-1.1349438405096595,1.458732438402408
3.5,6.6204425285222985,5.818613737011378,1.5971083488840772,5.481718131830558e-07,0.0038613680348775254,0.004742248755779055,0.675128910321373,0.779720793950481,-1.8357736421805448,-0.6570207839685781
3.5,6.6204425285222985,6.929008264463185,3.0478632515492152,2.1966872308884004e-08,0.07810143893077352,0.008417688105487653,0.2181451432426862,1.4137428079187235,1.4877877748387787,3.0417579823151915
3.5,6.6204425285222985,7.724664615616821,2.2720692780641403,4.9738640350809506e-12,0.005349856208311553,0.0009625058727281144,0.49076435413565644,1.0981676868494914,-0.04320606229004707,0.4776095618047118
3.5,6.6204425285222985,7.318350768006673,1.4247511728831437,2.1555702340930837e-11,0.00028819332468296146,0.003264105157233854,0.5042057709178885,0.6813404545562618,-0.5189702022883579,-0.7628813370061145
3.5,6.6204425285222985,7.364526701036374,2.2064987602343304,3.660757030963353e-11,0.0025777537625963558,0.0016920020402014235,0.6533511898339593,0.9735156874836431,0.6471167749432235,-2.2871571395644352
3.5,6.6204425285222985,6.000514902879775,2.7310748014441066,6.134225583993187e-06,0.07276318299936427,0.002127848044328362,0.009293061704627681,0.9922738676847447,-2.191222534681623,1.9397840676770155
3.5,6.6204425285222985,8.152004839847335,2.352082122939408,1.4899824801953728e-13,0.004042337677730681,0.0010081731229972801,0.6236225668118228,1.1763194631953502,-1.0624409760309534,-1.4811666180882455
3.5,6.6204425285222985,6.070781973629568,1.7966950989829344,9.136185471444989e-08,0.002199238533274537,0.0029978478658992946,0.6207756092072906,0.7827227658267482,0.7868578683865496,-1.8993383646501911
3.5,6.6204425285222985,8.158333005457964,2.479738058945202,2.0491297152447465e-13,0.003943251229483043,0.0018401974587378134,0.4335457989974968,1.1041036021029305,-1.1397743389195427,-0.9524826324379531
3.5,6.6204425285222985,5.8545235072096595,1.3538604670987533,1.6778303589689898e-07,0.0009689497891238352,0.004322829706678966,0.7166870968068293,0.7353182301437307,0.5399691621952725,-2.3415297864135587
3.5,6.6204425285222985,6.117863990559002,2.8232566102527445,3.2255062243265566e-06,0.14330723764183703,0.0013356589080118497,0.34022231517998086,1.382547395501883,3.376132923682232,3.858324720976359
3.5,6.6204425285222985,6.249910925251469,2.8156722917383106,7.202129143829678e-07,0.06153578242038986,0.0005464359677379571,0.20494686688320407,1.200594940349841,-0.36523605721508223,1.9624680804713899
3.5,6.6204425285222985,5.9655367628789335,1.9271326776234126,3.0999178956405953e-07,0.010158013315611893,0.0016288774575464737,0.45038263926806604,0.9885330622515947,-0.612107264806449,-0.38489782224895164
3.5,6.6204425285222985,5.96421456456849,1.9797943770301807,6.463753638170629e-07,0.01699918354289662,0.002209042340786893,0.2729589740011393,0.9582478737606962,0.06483971867580564,1.463482932637024
3.5,6.6204425285222985,5.819836934699876,1.6447874459020522,5.418994226708469e-07,0.0022390052072147463,0.008019837335647317,0.4512154294165296,0.6674523375777036,-0.09675805257793947,0.2926843383875686
3.5,6.6204425285222985,6.940095757888542,1.29560069270784,5.273113934345848e-10,0.0004799613903019386,0.0032922243075744206,0.41783483026062906,0.6182223666058431,-0.058176269440197,0.8842988287332754
3.5,6.6204425285222985,6.036291738764157,1.4820136425487027,1.3707478737762695e-07,0.002864836602745316,0.003752735616079639,0.596494039789114,0.7946831722271391,-1.3281380687783915,-0.39738886244817717
3.5,6.6204425285222985,7.771538344278443,2.544977538759465,1.0887729537348555e-11,0.020974671324862564,0.0023759817764464897,0.25853437440820526,1.359040561199093,-1.227912748268091,1.3094702757661247
3.5,6.6204425285222985,5.998863540969053,1.5445658662010542,1.6164192616363259e-07,0.003637926313115957,0.000981467592009344,0.5256684350616467,0.8436407351102096,-0.6197030948131242,-0.23032606654268706
3.5,6.6204425285222985,4.51932563159824,1.9155744977409246,0.0003803801289812057,0.033228714861785955,0.005115670788215343,0.4849964807620802,0.9479207044149093,-0.172727912562837,-1.4242427613777329
3.5,6.6204425285222985,6.382044396591597,1.2735643697316628,1.4074997077310554e-08,0.002517422954254035,0.007810044383289083,0.6838412430981311,0.8754976967285384,-2.03744241547411,-0.9632866787706513
3.5,6.6204425285222985,5.8013408360955525,2.1981071858966525,1.746856461345184e-06,0.022430069190589968,0.0024751241338864527,0.4153001349105283,1.0034934381819718,-0.7807595482248434,0.6475332914216199
3.5,6.6204425285222985,7.764667471552618,1.3631917935198967,8.929548458718761e-13,0.00028958492024494623,0.0003923125511745562,0.6385662540084579,0.7264849760634863,-0.9084683598304534,-0.4823625535188768
3.5,6.6204425285222985,8.341265724463135,2.219985058611958,4.0598832762530054e-14,0.002606787012376979,0.0005219044489185864,0.5650470317025211,1.0090065156343506,-1.4574077743678806,0.20722141836375396
3.5,6.6204425285222985,6.202840076757057,1.769212696871388,5.5399704244664234e-08,0.002528150347452108,0.020718650993670873,0.6087841436839722,0.7781140272365331,-0.6393444335987247,-0.7309057733271711
3.5,6.6204425285222985,5.702780707849425,2.0702214298226815,2.778223020226886e-06,0.03344056220701702,0.011956274067258132,0.20237489018248656,1.120443696075226,-2.5635325877410993,-0.024291977547596266
3.5,6.6204425285222985,7.544580865553405,1.6321378385065677,5.354157279500787e-12,0.0006303322963900213,0.003305431206934939,0.5147365493301689,0.7936624436103067,-0.7326540441789945,-0.8355599799515264
3.5,6.6204425285222985,6.744121164981969,1.7013836505032511,3.02881128279896e-09,0.0019209494913888798,0.013253317101813267,0.2412326193765053,0.7230380168550817,-0.354200471714578,0.8995059850526945
3.5,6.6204425285222985,7.745682659754388,1.2738096362737708,1.9204325689611433e-12,0.00021990909335632827,0.0032010035888970223,0.022866877865176327,0.5657314051724891,-0.8077090574211185,0.5951187721822846
3.5,6.6204425285222985,7.126971972821784,1.91476763277323,1.996429403314683e-10,0.0022233845918265636,0.005917977013550513,0.59616921746752,0.8580097739425603,-1.0946820830770803,-0.2932056993869624
3.5,6.6204425285222985,5.500650204561549,1.969507680676043,8.699418910258588e-06,0.07303581642159436,0.0008325014651283658,0.6987249507729821,1.348903566033509,-5.519222491620772,-1.233554865141978
3.5,6.6204425285222985,5.961243312793443,2.6763036644778144,1.0167254416414553e-06,0.02635941660524962,0.0001432151993653319,0.6433294020805148,1.1350409788898408,1.1862758437949932,-2.729020741031909
3.5,6.6204425285222985,7.501072924776682,1.9177589905912915,1.5530359950302712e-11,0.0020496306753370014,0.004733672928374677,0.5030231917090147,0.8830042259083466,-0.06530472202588702,0.6030336602284456
3.5,6.6204425285222985,6.023631154350875,1.6014859049901264,3.260627490243584e-07,0.006005485699533023,0.0003765901107269376,0.4608989959673364,0.7769135895352538,-0.13614276775134423,1.3204835270809063
3.5,6.6204425285222985,7.1093850872468884,0.9043020558829551,7.022298992537745e-11,6.308086108920665e-05,0.0018453731509032734,0.4850355320380436,0.5570953143171444,-0.042308869980057444,-0.1003105757005055
