alpha,lambda_0,lambda_1,lambda_2,spacing_pvalue,tspacing_pvalue,distance_t0t1,distance_t1t2,sigma_estimate,det_R,trace_R
5.0,9.45777504074614,10.518625171774346,2.285461823114527,1.0991463039952832e-22,0.0008853105484131565,0.002136687216984512,0.24248038675323286,0.9904469600764843,0.13811627122004802,1.6862850938759886
5.0,9.45777504074614,7.750520637219548,2.375132470132854,4.200787893529801e-12,0.0032597707890567496,0.0036871342721901956,0.5857177140525628,0.9736961192778205,-0.6532217975509705,-0.4859616049964395
5.0,9.45777504074614,8.643677765687409,1.8837652602288564,1.941261297945293e-15,0.0007030089224418746,0.006617771716460941,0.3355307315585449,0.8232638668129607,-0.11487186550392077,0.8616404328003548
5.0,9.45777504074614,9.08228562474295,2.4318387419764216,1.0750637511409562e-16,0.005235537856152656,0.0011711507824699874,0.4137736409321536,1.306287015094274,-0.5757558737143771,0.7622816802603305
5.0,9.45777504074614,8.814537475512862,1.2520238630002658,1.5976930908213175e-16,8.032984968935659e-05,0.00020162760301584148,0.4075560051340356,0.6740906212190334,-0.3278103807672266,0.02006661277584265
5.0,9.45777504074614,9.137892648027234,1.236146366850825,3.598017470797286e-18,4.2464937906717764e-05,0.000712405671558558,0.6544328741465553,0.760614500052184,1.4497171989985025,-2.4307565208882758
5.0,9.45777504074614,9.362848240565727,2.2715617786599993,7.161981867641519e-18,0.0017222906248551477,0.00014175382841746798,0.5288428553293227,1.0344927292561692,-0.8791623068151478,0.8778517538235566
5.0,9.45777504074614,8.363489405568664,1.0921756155443538,1.2535619178950964e-14,6.211153052662154e-05,0.0027268003221324055,0.0042827545001168366,0.49752027166625784,-0.2522704564594691,0.8560019997322454
5.0,9.45777504074614,8.28573523569794,1.3067245279359119,5.8194321846977665e-15,0.00014962612966044718,0.0021924827392486024,0.6699676497933413,0.8486877173506419,2.0557450200524046,-2.892579084340791
5.0,9.45777504074614,10.938106940349492,1.955533853278568,6.528898914612356e-25,0.0003546205393173526,0.0003720152852504377,0.4618409784242472,0.9365475203585566,0.013385051318158626,1.3489402213776018
5.0,9.45777504074614,8.55957038454764,0.8658705052265502,1.0221006904272398e-15,2.536641311743654e-05,0.003148441955819148,0.6076289440872246,0.5879495562608903,-0.1925701726181734,-0.07930123116995835
5.0,9.45777504074614,10.351000143055208,1.8863232534726222,2.3196272452521804e-22,0.0007799943582670169,0.00397140010689806,0.48999086173618434,1.0959941374530096,-0.08979672282461648,0.990540991452979
5.0,9.45777504074614,9.78043139435875,1.8562558088687124,4.990427064297928e-20,0.0003709963694087242,0.002467940933556567,0.6313549792271269,0.9106430495063158,-1.7365074525909685,-0.4056569130603881
5.0,9.45777504074614,10.181752186151954,1.9338250194757687,3.91241174695286e-21,0.001117650129579797,0.0009600218036278085,0.04371452183926117,0.9481217253717634,1.0240839381683648,2.4112233604402586
5.0,9.45777504074614,10.181451605426115,1.7022873404377385,5.10426679903693e-22,7.21330462514097e-05,0.0008627139337824552,0.5118741330194866,0.7536193274502725,-0.35367109065208063,-0.8317240864116003
5.0,9.45777504074614,10.2112685647105,1.6877819682304216,3.036056818066601e-22,0.00010362990760166019,0.00474903019841183,0.6494938752887849,0.8637966243755753,-0.11527152659173183,-1.5670567495991445
5.0,9.45777504074614,8.418420804008523,2.268420835431754,6.665305054610587e-14,0.00509490007004223,0.001559187821378094,0.057632831380648286,0.9743170566349054,-0.48983180014755606,1.944187409298396
5.0,9.45777504074614,9.991097250238871,1.9761591564004695,3.66755683718237e-21,0.00022720742809533283,0.00289462645221783,0.6544040517951475,0.9467863366347471,0.779353503489028,-2.209800036252742
5.0,9.45777504074614,9.500276159458739,2.017365629395994,2.5185177118040902e-18,0.0009714135019777355,0.007169158797929898,0.10234576342343266,0.8344164755509327,0.25440196602148607,1.9658023555481572
5.0,9.45777504074614,9.229597317771617,2.168258627890396,4.590100044941574e-17,0.002157181046571672,0.00922388258569179,0.04229726062957939,0.9369426860204947,-1.2016281240184261,1.5288358972089195
5.0,9.45777504074614,10.64511750331135,2.369098070456051,1.327042022107482e-23,0.0003763620386961037,0.0038104751470118825,0.6436959549566772,0.9815462394596396,-1.0630922122916147,-1.3546328169913129
5.0,9.45777504074614,10.472391680607435,1.644173890245214,7.965306893111645e-23,0.00013641564728234114,0.009478538051532315,0.15572020119385038,0.6978399382707358,-0.21352908473084142,1.3474676059068984
5.0,9.45777504074614,8.143055147689184,2.5064578351986877,1.6786407254300457e-13,0.005447493209885137,0.004559304697195843,0.6612107809542991,1.3047548997930707,0.9869706590450266,-3.1596785566999457
5.0,9.45777504074614,9.362412406745594,2.1241838576412735,1.3000977425352712e-17,0.0020420844464550383,0.00399841040467358,0.008062537040053885,0.9702330039017837,-3.020646453110365,0.7241106340344348
5.0,9.45777504074614,8.02599104615054,1.9642800518344556,5.588186195771481e-13,0.002832171927426699,0.004666275935978514,0.31919117965419674,0.9205794029338309,0.6866514107174194,1.8766891282049238
5.0,9.45777504074614,10.776875230700643,1.1299062627447887,4.698684881906062e-25,3.1892923275264648e-06,0.0008148253345405809,0.5776183531149195,0.5413367646265118,0.22940537857832957,-0.9700250587257635
5.0,9.45777504074614,9.59410795390997,1.1105692454613387,1.243574782971215e-19,2.3039487047250604e-05,0.0005009475415143072,0.5446815069332264,0.6055781248264055,-0.2585159947484402,0.11752225338637512
5.0,9.45777504074614,8.5980909666639,1.2498339140665586,1.7000955437226022e-15,0.00016670699226889547,0.0015678265119416501,0.04476100931081489,0.6676711773192011,-1.3041230681301919,0.1089381403845111
5.0,9.45777504074614,9.474818680536513,1.949552306826337,4.890388270580324e-18,0.000961484704317951,0.00016676422906808375,0.009233587939025734,0.7250693138571239,1.7771513639314327,2.8515942207841283
5.0,9.45777504074614,9.343823385820139,3.4637867341560558,9.173330516651422e-17,0.013137401246878726,0.0002805418694658002,0.5560729550872101,1.5924087785804601,-0.3019578593535167,-1.674330176925475
5.0,9.45777504074614,11.425511218822766,1.9730415800176098,2.5069754028166856e-27,0.0003532394773952621,0.003898651905818451,0.2753120975326346,1.0389020234294428,-0.8089027619276137,0.7072731144529791
